logged_at,day_of_week,hour,route_id,stop_id,delay_seconds
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203898:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12065:900203956:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12073:900340353:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12073:900340026:1:50,0
2026-08-24T00:21:20,Monday,0,26783_106,de:12073:900340027:1:50,0
2026-08-24T00:21:20,Monday,0,18351_700,de:11000:900320502::1,51
2026-08-24T00:21:20,Monday,0,18351_700,de:11000:900176011::1,38
2026-08-24T00:21:20,Monday,0,18351_700,de:11000:900176519::1,3
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320026::1,0
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320501::1,0
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320019::1,0
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320018::1,0
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320034::1,0
2026-08-24T00:21:20,Monday,0,18351_700,de:12064:900320028::1,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900100038::5,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900100541::2,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900100001::4,0
2026-08-24T00:21:20,Monday,0,17440_900,900100719,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900100710::2,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900007104::4,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900007150::2,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900007110::4,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900007105::4,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110018::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110006::4,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110511::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110017::9,0
